1783,1185,1022,581,422
1785,1187,1059,589,365
1786,1187,1044,591,364
1787,1191,1039,591,362
1788,1189,1047,586,363
1789,1194,1064,589,365
1790,1202,1049,592,365
1794,1216,1084,595,373
1805,1223,992,582,461
1806,1224,991,584,465
1808,1199,977,569,455
1812,1235,1088,614,409
1815,1193,1062,599,433
1816,1187,1052,594,439
1817,1193,1023,567,431
1818,1196,1019,571,406
1822,1189,1017,584,393
1823,1187,1004,589,391
1824,1181,1003,593,380
1826,1163,1007,604,384
1830,1184,993,596,383
1834,1201,991,631,418
1837,1215,962,619,486
1838,1223,959,627,495
1841,1227,1036,643,508
1842,1230,1037,638,510
1845,1223,1060,570,406
1848,1203,1054,574,371
1859,1260,1046,582,426
1860,1262,1041,585,428
1861,1231,1013,583,423
1863,1178,984,563,407
1864,1175,982,567,411
1867,1249,1043,600,435
1868,1222,1016,597,448
1870,1153,965,583,433
1874,1193,991,611,445
1876,1190,990,609,443
1877,1174,974,608,437
1878,1165,968,609,435
1879,1160,973,608,436
1885,1158,998,608,440
1887,1155,999,606,439
1888,1151,994,606,438
1924,1177,989,610,444
1928,1138,1014,607,434
1933,1128,1017,605,479
1941,1133,962,607,445
2003,1197,1010,751,515
2008,1198,1029,699,507
2009,1204,1028,686,527
2011,1175,997,689,505
2014,1171,989,700,473
2018,1199,965,675,472
2019,1200,965,676,478
2023,1199,1009,658,517
2024,1202,1018,654,514
2030,1193,1019,666,549
2031,1190,1019,669,551
2032,1188,1023,669,552
2041,1171,999,671,524
2043,1165,1007,667,533
2044,1158,1008,665,532
2045,1161,1005,667,532
2046,1165,1013,670,538
2047,1168,1028,672,547
2049,1168,1044,671,555
2050,1166,1046,671,559
2052,1164,1042,667,559
2058,1160,1001,673,535
2059,1163,999,670,534
2060,1162,1000,672,538
2064,1193,945,679,468
2065,1199,932,684,462
2066,1200,936,683,459
2067,1198,937,678,463
2068,1185,946,670,465
2069,1177,961,670,476
2073,1168,1024,670,539
2074,1171,1030,670,537
2075,1175,1039,671,543
2076,1180,1048,672,550
2077,1177,1053,674,550
2078,1175,1051,674,554
2079,1168,1048,668,550
2080,1165,1041,666,548
2085,1168,955,672,458
2087,1167,981,674,456
2088,1167,986,674,456
2093,1185,1049,661,515
2094,1189,1062,661,527
2100,1176,1044,645,518
2102,1171,1039,642,497
2104,1182,1027,641,476
2106,1201,1060,644,481
2109,1209,1065,644,469
2119,1174,1055,685,480
2120,1224,998,644,446
2124,1234,1069,647,473
2125,1232,1066,655,474
2126,1231,1067,655,476
2127,1228,1073,660,488
2128,1220,1097,650,515
2129,1217,1107,654,514
2130,1217,1105,650,511
2139,1223,1104,644,517
2140,1223,1097,641,505
2141,1224,1094,642,505
2142,1222,1085,642,502
2143,1223,1084,642,496
2144,1220,1077,642,502
2145,1218,1073,641,508
2148,1210,1057,631,489
2150,1219,1062,633,487
2154,1212,1005,626,465
2155,1207,998,631,455
2157,1204,991,638,452
2162,1191,1076,665,429
2163,1182,1075,660,441
2164,1177,1082,656,449
2166,1183,1083,664,457
2167,1269,1086,656,456
2172,1310,1106,641,441
2173,1310,1107,640,444
2176,1307,1119,638,459
2177,1303,1118,637,458
2178,1298,1122,638,459
2179,1294,1126,638,458
2180,1283,1129,636,453
2182,1281,1147,633,424
2184,1275,1149,623,415
2186,1225,1124,620,385
2187,1206,1119,624,387
2188,1201,1103,625,388
2190,1223,996,604,437
2191,1224,980,618,462
2199,1225,979,618,460
2202,1168,1018,630,493
2203,1168,1014,635,498
2217,1165,999,646,490
2222,1169,1001,642,482
2224,1168,1002,643,482
2225,1167,1002,644,485
2230,1167,1006,640,491
2236,1171,1010,636,494
2238,1169,1004,635,490
2241,1169,1004,635,489
2262,1168,1005,640,506
2264,1169,1005,639,505
2305,1176,979,655,512
2338,1154,1014,691,487
2370,1161,973,635,462
2384,1200,987,668,511
2399,1195,977,641,502
2402,1191,977,677,529
2420,1179,1005,626,454
2423,1198,1028,632,433
2443,1199,1006,642,467
2444,1196,1005,637,481
2446,1198,1002,634,484
2447,1198,1003,633,482
2448,1197,1006,631,480
2450,1212,1010,677,516
2451,1213,1014,673,513
2454,1200,1050,677,537
2456,1199,1046,692,541
2457,1195,1043,691,516
2459,1194,1033,695,494
2460,1193,994,686,486
2461,1195,987,691,490
2462,1203,994,698,500
2463,1208,993,702,530
2464,1205,993,706,539
2470,1236,1042,690,469
2471,1197,1009,708,503
2473,1183,931,792,539
2486,1258,1027,697,495
2496,1225,1013,739,534
2500,1213,1033,739,534
2505,1236,1000,723,523
2519,1152,956,656,428
2520,1144,956,624,404
2523,1140,969,612,394
2524,1141,1005,612,393
2525,1143,1015,611,401
2526,1142,1014,612,406
2527,1143,1015,611,410
2528,1148,1013,613,411
2529,1164,1003,612,411
2530,1190,998,617,412
2531,1190,994,619,409
2532,1186,995,618,409
2533,1180,989,620,405
2534,1178,995,617,402
2537,1163,1009,612,392
2539,1123,1005,602,388
2540,1119,994,600,394
2541,1121,994,603,395
2542,1120,990,602,395
2543,1120,986,599,398
2544,1123,983,600,389
2546,1135,974,609,385
2550,1146,962,614,379
2551,1155,964,609,370
2552,1156,965,615,368
2553,1154,955,631,383
2554,1156,950,628,382
2555,1152,946,627,382
2556,1151,947,627,382
2557,1148,950,627,381
2558,1147,958,630,383
2559,1147,973,636,386
2560,1143,981,636,386
2561,1146,995,632,379
2562,1148,1000,629,376
2563,1149,1006,635,378
2564,1152,1005,638,382
2565,1151,1007,642,392
2570,1148,993,644,411
2572,1141,990,643,416
2573,1133,1003,649,444
2574,1135,1016,640,426
2575,1139,1013,636,415
2576,1137,1005,639,409
2581,1132,999,628,429
2583,1129,1002,625,419
2584,1137,1015,621,412
2589,1152,981,640,440
2591,1159,979,634,438
2592,1160,978,634,432
2593,1158,979,632,428
2594,1159,981,630,421
2596,1147,953,623,407
2598,1149,967,626,403
2603,1185,992,624,406
2606,1234,1032,631,390
2607,1227,1044,629,387
2609,1218,1037,630,390
2611,1214,1024,632,392
2612,1214,1024,630,392
2614,1194,1035,624,385
2615,1191,1032,626,385
2618,1200,1018,632,383
2619,1203,1014,633,385
2620,1202,1020,632,387
2623,1209,1020,635,393
2627,1222,1033,636,404
2628,1222,1026,637,404
2635,1229,1033,631,400
2640,1207,1028,627,386
2644,1188,1019,618,379
2645,1187,1003,618,386
2648,1183,1003,617,378
2686,1136,976,610,418
2704,1136,1039,614,411
2705,1133,1027,617,420
2706,1135,1012,616,404
2707,1132,1040,612,398
2723,1119,1009,595,367
2724,1123,987,590,368
2725,1144,960,583,376
2743,1110,954,597,419
2747,1095,955,596,427
2818,1089,942,616,400
2822,1093,965,608,401
2825,1094,943,606,429
2826,1102,943,609,426
2829,1101,942,606,424
2842,1110,915,585,410
2844,1108,927,589,390
2845,1106,933,588,387
2864,1145,988,629,400
2868,1130,997,645,459
2869,1100,988,639,467
2870,1111,997,649,471
2873,1120,962,666,463
2877,1155,988,608,434
2879,1154,1007,603,430
2880,1153,994,605,432
2881,1157,988,606,422
2883,1173,1022,628,387
2884,1173,1014,627,393
2886,1119,1012,630,429
2887,1115,998,628,425
2888,1103,991,636,425
2889,1110,984,628,438
2892,1119,968,626,452
2894,1146,965,630,506
2896,1146,948,694,482
2897,1141,929,691,484
2900,1145,922,639,458
2901,1150,988,615,455
2902,1138,949,604,447
2905,1148,954,625,398
2906,1150,959,630,395
2907,1146,966,630,392
2908,1141,970,632,387
2910,1132,1017,615,430
2911,1152,1005,603,437
2912,1135,1002,602,424
2922,1167,986,613,403
2924,1126,907,582,448
2925,1127,896,592,455
2933,1155,1022,573,389
2935,1147,1002,576,365
2937,1127,976,583,349
2947,1128,925,565,412
2948,1129,935,564,403
2952,1146,980,580,370
2953,1144,986,579,360
2954,1148,1015,579,355
2956,1124,1002,578,350
2958,1129,919,566,412
2959,1128,909,572,431
2961,1131,916,559,391
2962,1124,943,556,359
2978,1073,866,627,465
2980,1071,888,631,461
2981,1084,896,625,454
2982,1093,950,579,448
2983,1100,956,585,446
2984,1118,964,589,431
2990,1091,921,579,393
2991,1122,916,582,373
2994,1122,925,591,380
3001,1237,1077,664,530
3002,1242,1073,667,528
3003,1247,1082,665,532
3004,1247,1082,666,534
3007,1258,1081,665,530
3009,1257,1086,665,545
3015,1259,1013,681,557
3016,1260,1011,683,561
3017,1261,1004,675,559
3019,1266,1010,647,537
3023,1270,1058,654,486
3024,1274,1068,647,479
3025,1273,1075,644,476
3026,1273,1082,641,475
3027,1270,1083,624,470
3028,1261,1087,628,474
3029,1262,1092,632,483
3034,1277,1088,645,479
3036,1291,1071,625,538
3037,1248,1060,623,547
3038,1210,1040,643,553
3040,1209,1042,739,577
3041,1219,1037,739,557
3042,1217,1021,748,571
3045,1238,998,670,440
3047,1259,1052,654,500
3052,1295,1051,678,551
3054,1274,1037,695,574
3057,1260,1068,693,542
3059,1250,1094,721,550
3060,1243,1084,718,556
3061,1233,1069,716,562
3064,1220,1081,715,578
3066,1214,1044,724,556
3068,1218,1037,771,648
3072,1223,1077,828,715
3075,1248,1044,797,657
3078,1208,1063,803,688
3079,1187,1070,808,694
3081,1200,1020,812,637
3083,1210,1019,809,633
3084,1217,1027,804,632
3086,1229,1010,799,629
3087,1233,1006,803,631
3088,1234,1007,803,636
3089,1232,1008,804,637
3091,1229,1030,794,646
3092,1223,1043,791,629
3094,1220,1037,794,609
3096,1214,1017,795,605
3098,1210,1026,802,598
3099,1216,1053,806,573
3102,1209,1112,768,566
3103,1225,1117,781,569
3104,1225,1096,787,561
3106,1239,1045,790,555
3107,1239,1046,790,556
3108,1239,1060,783,560
3113,1231,1044,759,612
3114,1232,1029,755,598
3130,1233,1008,765,604
3137,1225,1008,740,584
3140,1216,998,737,582
3144,1175,1011,733,553
3146,1190,1043,720,534
3147,1196,1038,718,529
3148,1198,1035,714,518
3149,1194,1029,707,519
3151,1197,1033,704,513
3152,1199,1034,699,520
3153,1195,1019,718,544
3154,1188,1005,708,563
3157,1188,956,731,556
3166,1191,958,760,555
3179,1188,941,756,523
3183,1193,941,753,520
3184,1193,943,751,519
3186,1192,952,734,540
3187,1188,960,724,540
3188,1187,967,717,547
3190,1187,1016,699,577
3194,1188,1028,688,583
3195,1189,1029,684,580
3198,1189,1027,681,578
3199,1192,1027,681,579
3201,1189,1032,683,582
3202,1191,1032,681,578
3203,1194,1037,686,573
3205,1189,1027,695,567
3216,1203,1035,719,574
3219,1197,1025,709,583
3220,1198,1025,709,580
3221,1198,1020,709,582
3222,1196,1019,710,574
3223,1195,1017,716,588
3224,1196,1024,713,594
3225,1197,1028,714,596
3229,1190,1019,703,550
3230,1191,995,698,525
3231,1191,986,698,520
3232,1191,971,698,519
3236,1197,946,723,513
3250,1198,940,724,522
3251,1197,950,712,515
3265,1194,1015,698,560
3266,1196,1012,700,559
3268,1199,1003,711,567
3269,1202,1001,708,569
3270,1201,991,708,558
3271,1203,1002,696,548
3273,1196,1049,699,559
3274,1198,1046,701,568
3280,1203,1026,697,562
3285,1187,1017,680,532
3286,1188,1014,682,531
3287,1188,1010,682,529
3288,1187,1008,682,529
3289,1187,1006,684,529
3290,1186,1001,686,531
3293,1239,1059,630,476
3295,1236,1038,628,493
3296,1231,1021,635,502
3297,1233,1015,633,500
3300,1233,1018,644,502
3302,1229,1040,678,514
3303,1234,1024,703,518
3304,1236,1016,726,530
3305,1235,1015,723,532
3307,1232,1012,728,542
3309,1233,1009,727,542
3310,1232,1009,726,546
3311,1234,1009,728,545
3312,1233,1005,726,549
3314,1234,1004,726,540
3317,1232,1002,731,534
3318,1232,1006,730,534
3320,1231,1007,705,528
3321,1233,1008,730,525
3323,1234,1007,721,525
3324,1233,1008,728,526
3325,1234,1008,728,525
3326,1236,1009,722,522
3327,1236,1014,718,510
3329,1233,997,687,485
3330,1222,986,667,472
3331,1221,983,658,470
3332,1213,989,652,468
3333,1212,989,650,469
3334,1210,991,649,470
3335,1211,990,649,471
3336,1209,989,646,468
3337,1212,994,638,463
3338,1214,996,636,456
3339,1211,1004,633,445
3340,1214,1007,632,446
3342,1209,1002,631,444
3346,1200,1007,658,439
3347,1222,1027,676,436
3348,1237,1081,684,432
3349,1219,1095,681,432
3350,1223,1095,675,428
3351,1227,1094,675,428
3352,1227,1094,675,426
3353,1227,1094,673,426
3355,1228,1096,676,428
3356,1227,1094,675,429
3357,1223,1092,676,433
3358,1214,1091,677,436
3359,1206,1093,678,442
3360,1201,1096,681,447
3361,1197,1094,685,448
3363,1201,1097,684,446
3370,1282,1195,729,503
3371,1270,1211,712,503
3372,1293,1193,710,502
3373,1299,1192,717,501
3375,1292,1197,723,506
3377,1302,1188,729,504
3378,1294,1189,724,503
3379,1284,1193,721,494
3380,1294,1188,717,494
3381,1261,1175,716,511
3382,1259,1201,710,505
3385,1370,1076,721,503
3387,1295,1003,703,505
3388,1207,985,682,504
3389,1209,977,734,500
3390,1210,998,768,512
3393,1204,982,741,500
3394,1200,978,731,495
3395,1199,973,706,492
3398,1249,1010,705,479
3399,1263,1090,734,489
3400,1267,1115,746,494
3407,1235,1105,721,497
3408,1234,1073,730,494
3414,1294,1090,714,490
3415,1272,1064,708,451
3427,1237,1017,704,485
3431,1293,1131,710,497
3435,1218,1074,719,517
3436,1190,1072,698,510
3439,1263,1045,701,483
3441,1259,1029,712,483
3442,1255,1027,713,482
3443,1255,1025,715,484
3447,1265,1028,716,485
3448,1267,1041,715,481
3449,1171,1036,711,512
3450,1179,970,702,526
3451,1176,973,699,528
3452,1174,967,696,526
3455,1180,945,695,509
3456,1180,960,700,501
3458,1177,956,691,496
3459,1177,950,689,495
3460,1176,949,689,493
3461,1176,948,685,494
3463,1174,951,692,501
3464,1174,957,697,501
3465,1173,956,697,503
3466,1173,955,698,502
3467,1170,953,697,501
3468,1171,956,701,495
3469,1169,958,701,495
3472,1168,970,703,499
3479,1166,984,702,553
3480,1165,983,700,557
3482,1162,992,696,557
3483,1159,998,689,554
3490,1159,955,676,538
3494,1162,960,686,513
3495,1161,970,686,520
3496,1164,964,699,525
3498,1165,949,717,541
3499,1161,944,718,539
3500,1164,956,712,538
3501,1161,976,706,542
3502,1162,990,698,528
3507,1167,943,703,502
3508,1166,944,711,509
3510,1165,936,713,507
3511,1166,948,710,504
3520,1153,989,672,529
3527,1156,994,673,527
3530,1157,996,679,534
3531,1155,996,662,527
3532,1159,994,663,523
3535,1161,965,675,535
3536,1163,969,668,526
3538,1166,974,665,511
3539,1164,983,663,511
3540,1164,985,668,519
3541,1166,986,668,520
3542,1166,987,665,520
3544,1166,986,662,515
3545,1167,984,661,513
3546,1170,987,660,511
3547,1168,982,661,510
3548,1167,982,660,509
3549,1167,987,659,505
3550,1167,988,660,498
3551,1167,983,669,502
